TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Sorted
	9	/	MorphologyTest	prefix_guessing_debitive	assertFalse(w.isRecognized());	assertFalse("STR");	51.29	0	1
37	0	PeterisP/morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertNotNull(formas);	48.25	0	1
	1	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()>0);	48.25	0	1
	2	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertFalse(formas.isEmpty());	48.25	0	1
	3	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertNotEquals(0,formas.size());	48.25	0	1
	4	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertEquals(GrammaticalGender.MASCULINE,formas.get(0).getGender());	48.25	0	1
	5	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertEquals(GrammaticalCase.ACCUSATIVE,formas.get(0).getCase());	48.25	0	1
	6	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertEquals("STR",formas.get(0).getLemma());	48.25	0	1
	7	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.stream().allMatch(forma->!forma.getWordClass().isEmpty()));	48.25	0	1
	8	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertFalse(formas.stream().anyMatch(forma->forma.getCoveredLemma().isEmpty()));	48.25	0	1
	9	/	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertFalse(formas.stream().allMatch(Wordform::isProperNoun));	48.25	0	1
38	0	PeterisP/morphology	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertTrue(locītājs.isRecognized()==true);	51.71	0	1
	1	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertFalse(locītājs.wordforms.isEmpty());	51.71	0	1
	2	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertEquals("STR",stum.getLemma());	51.71	0	1
	3	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertEquals("STR",stum.toString());	51.71	0	1
	4	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertTrue(locītājs.isRecognized());	51.71	0	1
	5	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertTrue(locītājs.wordforms.size()>0);	51.71	0	1
	6	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertTrue(locītājs.isRecognized()==true);	51.71	0	1
	7	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertFalse(locītājs.wordforms.isEmpty());	51.71	0	1
	8	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertEquals("STR",stum.getLemma());	51.71	0	1
	9	/	MorphologyTest	tuStum	assertTrue(stum.isRecognized());	assertEquals("STR",stum.toString());	51.71	0	1
39	0	redraiment/jactiverecord	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertEquals(expectedString,actualString);	43.37	0	1
	1	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertNotEquals(expectedString,actualString);	43.37	0	1
	2	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertNotNull(nonNullObject);	43.37	0	1
	3	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertTrue(condition);	43.37	0	1
	4	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertFalse(condition);	43.37	0	1
	5	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertEquals(expectedChar,actualChar);	43.37	0	1
	6	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertNotEquals(expectedChar,actualChar);	43.37	0	1
	7	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertTrue(stringToTest.contains(substringToCheck));	43.37	0	1
	8	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertFalse(stringToTest.contains(substringToCheck));	43.37	0	1
	9	/	TSqlBuilderTest	testDelete	assertEquals("STR",sql.delete().from("STR").toString());	assertTrue(collectionToTest.contains(elementToCheck));	43.37	0	1
40	0	javadev/moneytostr-russian	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertNotNull(moneyToStrUAH);	88.42	0	1
	1	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertEquals("STR",moneyToStrUAHRUS.convert(200.00));	88.42	0	1
	2	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertNotEquals("STR",moneyToStrUAHRUS.convert(1000.09));	88.42	0	1
	3	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertThrows(IllegalArgumentException.class,()->moneyToStrUAHENG.convert(null));	88.42	0	1
	4	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertEquals("STR",moneyToStrUAHENG.convert(1000.0));	88.42	0	1
	5	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertEquals("STR",moneyToStrUAHENG.convert(1000.50));	88.42	0	1
	6	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertNotEquals("STR",moneyToStrUSDENG.convert(299.99));	88.42	0	1
	7	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertNotEquals("STR",moneyToStrUSDENG.convert(110.15));	88.42	0	1
	8	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertEquals("STR",moneyToStrRUR.convert(0.50));	88.42	0	1
	9	/	MoneyToStrTest	checkUAHUKMinus	assertEquals("STR",moneyToStrUAH.convert(-V_300D));	assertEquals("STR",moneyToStrRUR.convert(1.50));	88.42	0	1
41	0	arnohaase/a-foundation	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertFalse(ser==null);	40.12	0	1
	1	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertNotNull(result);	40.12	0	1
	2	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertDoesNotThrow(()->ser.writeBooleanLiteral(false));	40.12	0	1
	3	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertNotSame(result,"STR");	40.12	0	1
	4	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertThat(ser.getOut()).isInstanceOf(BufferedOutputStream.class);	40.12	0	1
	5	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertThat(ser.getMarkers()).isEmpty();	40.12	0	1
	6	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertThat(baos).hasSize(5).isNotNull();	40.12	0	1
	7	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertNotEquals(ser,null);	40.12	0	1
	8	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertAll("STR");	40.12	0	1
	9	/	AJsonSerHelperTest	testFalse	assertEquals("STR",result);	assertEquals("STR",result);	40.12	1	1
42	0	AlejandroRivera/embedded-rabbitmq	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertEquals("STR",os.toString().trim());	55.75	0	1
	1	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertNull(version.getExtractionFolder());	55.75	0	1
	2	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertTrue(executableFile.exists());	55.75	0	1
	3	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertTrue(executableFile.createNewFile());	55.75	0	1
	4	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertSame(processExecutor,factory.createInstance());	55.75	0	1
	5	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertTrue(array.contains(element));	55.75	0	1
	6	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertFalse(array.contains(element));	55.75	0	1
	7	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertTrue(list.contains(element));	55.75	0	1
	8	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertFalse(list.contains(element));	55.75	0	1
	9	/	RabbitMqCommandTest	errorLoggingLevelDefaultsToWarn	assertThat(os,instanceOf(Slf4jWarnOutputStream.class));	assertTrue(set.contains(element));	55.75	0	1
43	0	amlinv/stat-collection-utils	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(processor);	79.58	0	1
	1	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(mockAttributeInjector);	79.58	0	1
	2	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(mockObjectQueryPreparer);	79.58	0	1
	3	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(mockLogger);	79.58	0	1
	4	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(mockAccessConnection);	79.58	0	1
	5	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(polledObjects);	79.58	0	1
	6	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(polled001);	79.58	0	1
	7	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(mockObjectQueryInfo001);	79.58	0	1
	8	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(objectName001);	79.58	0	1
	9	/	BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(attributeNames001);	79.58	0	1
44	0	amlinv/stat-collection-utils	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertNotNull(result);	68.36	0	1
	1	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertFalse(result.isEmpty());	68.36	0	1
	2	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertTrue(result.contains(this.objectName));	68.36	0	1
	3	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertThat(result,CoreMatchers.instanceOf(Set.class));	68.36	0	1
	4	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertSame(this.testQueryResult,result);	68.36	1	1
	5	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertEquals(1,result.size());	68.36	0	1
	6	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertEquals(this.mockQueryExp,query);	68.36	0	1
	7	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertArrayEquals(this.testQueryResult.toArray(),result.toArray());	68.36	0	1
	8	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertThat(this.mockAttributeList,CoreMatchers.instanceOf(List.class));	68.36	0	1
	9	/	JMXMBeanConnectionTest	testQueryNames	assertSame(this.testQueryResult,result);	assertTrue(this.testAttributeList.isEmpty());	68.36	0	1
45	0	ExpediaGroup/beeju	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertNotNull(databaseName());	60.28	0	1
	1	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertTrue(!databaseName().isEmpty());	60.28	0	1
	2	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertTrue(databaseName()instanceofString);	60.28	0	1
	3	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertFalse(databaseName().isEmpty());	60.28	0	1
	4	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertTrue(databaseName().length()>0);	60.28	0	1
	5	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertFalse(databaseName().length()==0);	60.28	0	1
	6	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertEquals("STR",databaseName());	60.28	0	1
	7	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertNotEquals("STR",databaseName());	60.28	0	1
	8	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertEquals(true,"STR");	60.28	0	1
	9	/	BeejuCoreTest	initialisedDbNameAndHiveConfConstructor	assertThat(dbNameAndHiveConfCore.databaseName(),is("STR"));	assertEquals(false,"STR");	60.28	0	1
46	0	mikolajmitura/java-properties-to-json	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertNotNull(jsonObject);	53.38	0	1
	1	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertTrue(jsonObjectinstanceofNumberJsonType);	53.38	0	1
	2	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertTrue(jsonObject.getType().equals(AbstractJsonType.Type.NUMBER));	53.38	0	1
	3	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertFalse(jsonObject.isNull());	53.38	0	1
	4	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertNotEquals(localDate.getDayOfYear(),2019);	53.38	0	1
	5	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertEquals(localDate.getYear(),2019);	53.38	0	1
	6	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertTrue(localDate.isEqual(LocalDate.of(2019,8,4)));	53.38	0	1
	7	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertNotSame(localDate.plusYears(1),localDate);	53.38	0	1
	8	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertFalse(localDate.isAfter(LocalDate.of(2019,8,5)));	53.38	0	1
	9	/	LocalDateToJsonTypeConverterTest	convertLocalDateToJsonObject	assertThat(jsonObject).isNotNull();	assertTrue(localDate.isBefore(LocalDate.of(2020,1,1)));	53.38	0	1
47	0	basis-technology-corp/tcl-regex-java	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertNotNull(exp);	32.34	0	1
	1	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertThrows(RegexException.class,()->HsrePattern.compile(null));	32.34	0	1
	2	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertSame(exp,"STR");	32.34	0	1
	3	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertNotSame(exp,"STR");	32.34	0	1
	4	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertArrayEquals("STR","STR");	32.34	0	1
	5	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertTrue("STR");	32.34	0	1
	6	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertEquals(0,"STR");	32.34	0	1
	7	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertFalse("STR");	32.34	0	1
	8	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertNotEquals(0,"STR");	32.34	0	1
	9	/	SimpleTest	testNullQuant	assertThat("STR",matches(exp));	assertNotEquals(1,"STR");	32.34	0	1
48	0	DigitalPebble/storm-crawler	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertEquals(accum.toString(),text.trim());	32.61	0	1
	1	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertEquals(_text(element),text.trim());	32.61	0	1
	2	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertTrue(matches.contains(element));	32.61	0	1
	3	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertNotNull(accum);	32.61	0	1
	4	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertNotEquals(TextExtractor.INCLUDE_PARAM_NAME,conf.getExcludeParamName());	32.61	0	1
	5	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertEquals(TextExtractor.INCLUDE_PARAM_NAME,conf.getIncludeParamName());	32.61	0	1
	6	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertNotEquals(matches,element);	32.61	0	1
	7	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertNotSame(matches,element);	32.61	0	1
	8	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertNotSame(content,text);	32.61	0	1
	9	/	TextExtractorTest	testMainContent	assertEquals("STR",text);	assertFalse("STR");	32.61	0	1
1	0	Yubico/yubico-java-client	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertEquals("STR",resultPublicId);	67.74	0	1
	1	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertNotEquals("STR",resultPublicId);	67.74	0	1
	2	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertNotNull(resultPublicId);	67.74	0	1
	3	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertTrue(!resultPublicId.isEmpty());	67.74	0	1
	4	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertEquals(11,resultPublicId.toCharArray().length);	67.74	0	1
	5	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertTrue("STR");	67.74	0	1
	6	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertEquals("STR",resultPublicId.substring(0,9));	67.74	0	1
	7	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertTrue("STR");	67.74	0	1
	8	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertEquals(testPublicId,resultPublicId);	67.74	1	1
	9	/	YubicoClientTest	testValidOTPPublicId	assertEquals(testPublicId,resultPublicId);	assertNotSame("STR",resultPublicId);	67.74	0	1
2	0	orientechnologies/orientdb	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertTrue(result);	35.52	0	1
	1	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertFalse(result);	35.52	0	1
	2	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertNotNull(propertyIndexByKey);	35.52	0	1
	3	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertNull(propertyIndexByValue);	35.52	0	1
	4	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertSame(propertyIndexByIntegerKey,propertyIndexByKey);	35.52	0	1
	5	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertNotSame(propertyIndexByKey,propertyIndexByValue);	35.52	0	1
	6	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertEquals(OMultiValueChangeEvent.OChangeType.UPDATE,changeEvent.getChangeType());	35.52	0	1
	7	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertNotNull(multiValueChangeEvent);	35.52	0	1
	8	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertNull(changeEvent.getKey());	35.52	0	1
	9	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventUpdateKey	assertTrue(keysToAdd.isEmpty());	assertFalse(keysToAdd.isEmpty());	35.52	0	1
3	0	orientechnologies/orientdb	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertNotNull(serializer);	38.08	0	1
	1	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertNotNull(extr.getRecord());	38.08	0	1
	2	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertNotNull(extr.getAsDocument());	38.08	0	1
	3	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertNotEquals(null,serializer.toStream(newODocument(),true));	38.08	0	1
	4	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertNotEquals(null,serializer.fromStream(newbyte[]{},null,null));	38.08	0	1
	5	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertArrayEquals("STR","STR");	38.08	0	1
	6	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertFalse(extr.isDirty());	38.08	0	1
	7	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertFalse(extr.isDirty());	38.08	0	1
	8	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertTrue(extr.isEmbedded());	38.08	0	1
	9	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertTrue(serializerinstanceofORecordSerializer);	38.08	0	1
4	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertNotNull(result);	45.87	0	1
	1	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertTrue(result.hasNext());	45.87	1	1
	2	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertFalse(result.hasNext());	45.87	0	1
	3	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertSame(result,"STR");	45.87	0	1
	4	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertEquals(1,result.stream().count());	45.87	0	1
	5	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertArrayEquals("STR","STR");	45.87	0	1
	6	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertEquals("STR","STR");	45.87	0	1
	7	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertNull(result.getExecutionPlan());	45.87	0	1
	8	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertThrows(NullPointerException.class,()->db.query(null));	45.87	0	1
	9	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertThrows(OCommandSQLParsingException.class,"STR");	45.87	0	1
5	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertNotNull(qResult);	22.01	0	1
	1	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertEquals(26,qResult.size());	22.01	0	1
	2	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertFalse(qResult.isEmpty());	22.01	0	1
	3	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertSame(ODocument.class,qResult.get(0).getClass());	22.01	0	1
6	0	orientechnologies/orientdb	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotNull(rs);	89.77	0	1
	1	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertEquals(0,rs.getMetaData().getColumnCount());	89.77	0	1
	2	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertFalse(rs.next());	89.77	0	1
	3	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNull("STR");	89.77	0	1
	4	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotEquals(0,rs.getFetchSize());	89.77	0	1
	5	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertEquals(0,rs.getRow());	89.77	0	1
	6	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertTrue(ds.getConnection().isValid(0));	89.77	0	1
	7	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotNull(ds.getConnection());	89.77	0	1
	8	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotEquals(0,ds.getLoginTimeout());	89.77	0	1
	9	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertTrue(ds.isWrapperFor(OrientDataSource.class));	89.77	0	1
7	0	orientechnologies/orientdb	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotNull(result);	58.39	0	1
	1	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(resultinstanceofOCompositeKey);	58.39	0	1
	2	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals(2,((OCompositeKey)result).getKeys().size());	58.39	0	1
	3	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertFalse(((OCompositeKey)result).getKeys().isEmpty());	58.39	0	1
	4	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(((OCompositeKey)result).getKeys().get(0)instanceofInteger);	58.39	0	1
	5	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(((OCompositeKey)result).getKeys().get(1)instanceofString);	58.39	0	1
