VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
0	fabric8io/fabric8-maven-plugin	PatchServiceTest	testSecretPatching	assertEquals("STR",collector.getBodies().get(2));	assertNotNull(client);	8.56	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ImageStreamServiceTest	should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertEquals(latestTag, resultTag);	67.05	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	MapUtilTest	testMergeIfAbsent	assertEquals(expected,origMap);	assertEquals(expected, origMap);	11.62	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	MapUtilTest	testPutIfAbsent	assertEquals(1,map.size());	assertEquals("one",MapUtil.putIfAbsent(map, "eins", "un"));	16.65	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	MapUtilTest	testMergeMaps	assertEquals(expectedA,MapUtil.mergeMaps(mapA,mapB));	assertEquals(mergeMaps(mapA, mapB), expectedA);	11.49	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	IoUtilTest	testSanitizeFileName	assertEquals(null,IoUtil.sanitizeFileName(null));	assertEquals(expected, actual);	20.72	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	Base64UtilTest	testBase64EncodeAndDecode	assertEquals(encode,Base64Util.encodeToString(raw));	assertEquals(encode, encodeToString(raw));	9.7	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ResourceUtilTest	simple	assertTrue(ResourceUtil.jsonEquals(first,same));	assertEquals(true, jsonEquals(first, same));	10.87	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	PropertiesMappingParserTest	should_read_mappings_from_properties_file	assertThat(serializedContent).containsAllEntriesOf(expectedSerlializedContent);	assertEquals(expectedSerlializedContent, serializedContent);	12.06	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	SpringBootUtilTest	testYamlToPropertiesParsing	assertNotEquals(0,props.size());	assertNotNull(props);	9.2	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	SpringBootUtilTest	testPropertiesParsing	assertNotEquals(0,props.size());	assertNotNull(props);	8.88	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	SpringBootUtilTest	testNonExistentPropertiesParsing	assertNotNull(props);	assertTrue(props.isEmpty());	10.54	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	SpringBootUtilTest	testMultipleProfilesParsing	assertTrue(props.size()>0);	assertNotNull(props);	20.47	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	multiple	assertNotNull(is);	assertNotNull(fromYaml(is));	11.72	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	fromClasspath	assertEquals(1,profiles.size());	assertNotNull(profiles);	7.83	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	lookup	assertEquals("STR",profile.getName());	assertNotNull(profile.getName());	9.33	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	blendProfiles	assertTrue(mergeConfig.use("STR"));	assertTrue(use("i1"));	11.07	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	shouldExtend	assertEquals("STR",aProfile.getName());	assertNotNull(aProfile.getName());	9.19	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	ThorntailUtilTest	testReadThorntailPort	assertNotNull(props);	assertEquals("8080", props.getProperty("thorntail.http.port"));	20.54	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	withValue	assertEquals(API_VERSION,ret.getApiVersion());	assertNotNull(ret);	8.36	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	containsKind	assertEquals("STR",ret.getKind());	assertNotNull(ret);	8.62	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	job	assertEquals("STR",ret.getKind());	assertNotNull(ret);	15.73	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	noNameInFileAndNotInMetadata	assertEquals("STR",ret.getKind());	assertNotNull(ret);	10.86	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	containerName	assertTrue(containerName.matches(KubernetesResourceUtil.CONTAINER_NAME_REGEX));	assertEquals("Expected value", extractContainerName(new GroupArtifactVersion("io.fabric8-test-", "fabric8-maven-plugin-dummy", "0"), imageConfiguration));	14.69	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KubernetesResourceUtilTest	should_update_kind_filename_mapper_in_bimap_fashion	assertThat(filenameToKindMapper).containsEntry("STR","STR").containsEntry("STR","STR").containsEntry("STR","STR").containsEntry("STR","STR");	assertNotNull(ret);	8.59	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KindFilenameMapperUtilTest	should_load_default_mapping_file	assertThat(mappings).containsAllEntriesOf(expectedSerlializedContent);	assertThat(mappings, is(equalTo(expectedSerlializedContent)));	8.76	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KindFilenameMapperUtilTest	should_load_mappings_from_custom_properties_file	assertThat(mappings).containsAllEntriesOf(expectedSerlializedContent);	assertEquals(expectedSerlializedContent, mappings);	11.36	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	KindFilenameMapperUtilTest	should_load_mappings_and_override_from_custom_properties_file	assertThat(mappings).containsAllEntriesOf(expectedSerlializedContent);	assertEquals(expectedSerlializedContent, mappings);	8.8	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	AsciiDocParserTest	should_serialize_kind_and_filename_from_valid_asciidoc_table	assertThat(serializedContent).containsAllEntriesOf(expectedSerlializedContent);	assertEquals(expectedSerlializedContent, serializedContent);	8.59	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	MergeResourceTest	testMergeDeploymentMetadataWithNoSpec	assertNotNull(answer);	assertNotNull(answer);	7.53	0	0	1	0	0
0	fabric8io/fabric8-maven-plugin	MergeResourceTest	testMergeConfigMap	assertThat(answer).describedAs("STR").isInstanceOf(ConfigMap.class);	assertEquals("originalValue", resource.getData().get("overwriteKey"));	8.8	0	0	1	0	0
0	fizzed/jne	OSTest	parseSystemProperty	assertThat(OperatingSystem.parseSystemProperty("STR"),is(OperatingSystem.WINDOWS));	assertEquals(OperatingSystem.WINDOWS, parseSystemProperty("Windows"));	8.57	0	0	1	0	0
0	fizzed/jne	OptionsTest	createResourcePath	assertThat(options.createResourcePath(OperatingSystem.WINDOWS,HardwareArchitecture.X64,"STR"),is("STR"));	assertEquals("expected_output_path", createResourcePath(os, arch, name));	8.45	0	0	1	0	0
0	fizzed/jne	ArchTest	parseSystemProperty	assertThat(HardwareArchitecture.parseSystemProperty("STR"),is(HardwareArchitecture.X64));	assertEquals(X64, parseSystemProperty("amd64"));	8.5	0	0	1	0	0
0	fizzed/jne	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertNotNull(file);	7.07	0	0	1	0	0
0	fizzed/jne	JNETest	findExecutable	assertThat(file,is(not(nullValue())));	assertNotNull(file);	4.56	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressNormalizedSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(NORMALIZED_ADDRESS, macAddress.toString());	6.11	1	0	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressHyphenSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("expectedResult", macAddress.toString());	9.35	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressUnderscoreSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("00:11:22:33:44:55", macAddress.toString());	6.36	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressSpaceSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("0a:0b:0c:0d:0e:0f", macAddress.toString());	7.54	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressPeriodSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals(PERIOD_SEPARATOR.replaceAll(STANDARD_SEPARATOR, PERIOD_SEPARATOR), macAddress.toString());	107.7	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressNoSeparator	assertEquals(NORMALIZED_ADDRESS,macAddress.toString());	assertEquals("aa:bb:cc:dd:ee:ff", macAddress.toString());	8.64	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressLocal	assertTrue(macAddress.isLocal());	assertTrue(macAddress.isLocal());	6.63	1	0	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressMulticast	assertTrue(macAddress.isMulticast());	assertTrue(macAddress.isMulticast());	10.06	1	0	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressMulticastNotLocal	assertFalse(macAddress.equals(newMacAddress(LOCAL_ADDRESS)));	assertTrue(macAddress.equals(macAddress));	8.33	0	1	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressGetBytes	assertNotNull(macAddress.getBytes());	assertArrayEquals(new byte[]{0x01, 0x00, 0x5e, 0x00, 0x00, 0x01}, macAddress.getBytes());	17.45	0	0	1	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressHashCode	assertNotEquals(0,macAddress.hashCode());	assertNotEquals(0, macAddress.hashCode());	8.49	1	0	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressCompareToEqual	assertEquals(0,comparison);	assertEquals(0, comparison);	6.1	1	0	0	0	0
0	fluenda/ParCEFone	MacAddressTest	testAddressCompareToNotEqual	assertNotEquals(0,comparison);	assertNotEquals(0, comparison);	6.3	1	0	0	0	0
0	fluenda/ParCEFone	CEFParserTest	customExtensionsandMappedIPV4Test	assertEquals("STR",0,modelConfidence);	assertEquals(0, modelConfidence);	8.12	0	1	0	0	0
0	fluenda/ParCEFone	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertEquals(expectedCommonEvent, parser.parse(sample1));	8.76	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	validByteArrayMessageWithoutValidationTest	assertNotNull(parser.parse(sample1Array));	assertNotNull(commonEvent);	7.54	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	validByteArrayMessageWithValidationTest	assertNotNull(parser.parse(sample1Array,true));	assertNotNull(parser.parse(sample1Array, true));	5.87	1	0	0	0	0
0	fluenda/ParCEFone	CEFParserTest	validByteArrayMessageWithLocaleAndValidationTest	assertNotNull(parser.parse(sample1Array,true,Locale.FRANCE));	assertNotNull(event);	8.83	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	validStringMessageWithLocaleAndValidationTest	assertNotNull(parser.parse(sample1,true,Locale.FRANCE));	assertEquals("CEF:0|FireEye|CMS|7.2.1.244420|DM|domain-match|1|rt=1436401663000 cn3Label=cncPort cn3=53 cn2Label=sid cn2=80494706 shost=dev001srv02.example.com proto=udp cs5Label=cncHost cs5=mfdclk001.org dvchost=DEVFEYE1 spt=61395 dvc=10.100.25.16 smac=00:00:0c:07:ac:00 cn1Label=vlan cn1=0 externalId=851777 cs4Label=link cs4=https://DEVCMS01.example.com/event_stream/events_for_bot?ev_id\\=851777 dmac=00:1d:a2:af:32:a1 cs1Label=sname cs1=Trojan.Generic.DNS ", parser.parse(sample1, true, Locale.US).toString());	23.64	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	validStringMessageWithoutTZWithLocaleAndValidationTest	assertNotNull(parser.parse(sample1,true,Locale.FRANCE));	assertNotNull(parser.parse(sample1, true, Locale.ENGLISH));	6.01	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	assertEquals(expectedResult, parser.parse(sample1, true));	4.89	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	invalidMessageValidationTest	assertNull(event);	assertEquals(null, event);	5.4	0	1	0	0	0
0	fluenda/ParCEFone	CEFParserTest	invalidMessageTypesTest	assertNull(event);	assertEquals(1, event.getMessage().getMsg().length());	6.25	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	testMissingHeaders	assertNotNull(event);	assertNotNull(event);	6.01	1	0	0	0	0
0	fluenda/ParCEFone	CEFParserTest	junkStringValidationTest	assertNull(event);	assertNotNull(event);	5.37	0	0	1	0	0
0	fluenda/ParCEFone	CEFParserTest	testExternallyProvidedValidator	assertNotNull(parser.parse(sample1,true));	assertEquals(1, parser.parse(sample1, true).getExtensions().size());	5.47	0	0	1	0	0
0	fluent/fluent-logger-java	TestBugfixes	validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertNull(logger.getSender());	15.84	0	1	0	0	0
0	fluent/fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertEquals(loggerA0, loggerA1);	9.97	0	1	0	0	0
0	glytching/junit-extensions	WatcherExtensionMetaTest	willLogBeforeAndAfter	assertThat(logEvents.size(),is(2));	assertThat(logEvents.size(), equalTo(2));	9.45	0	0	1	0	0
0	GoogleCloudPlatform/cloud-sql-jdbc-socket-factory	CoreSocketFactoryTest	create_successfulConnection	assertThat(line).isEqualTo(SERVER_MESSAGE);	assertEquals("ExpectedLine", line);	27.89	0	0	1	0	0
0	GoogleCloudPlatform/cloud-sql-jdbc-socket-factory	CoreSocketFactoryTest	create_successfulDomainScopedConnection	assertThat(line).isEqualTo(SERVER_MESSAGE);	assertEquals("Expected string", line);	19.48	0	0	1	0	0
0	graylog-labs/log4j2-gelf	GelfAppenderTest	testIsFqdn	assertThat(GelfAppender.isFQDN("STR"),equalTo(false));	assertTrue(actual);	8.61	0	0	1	0	0
0	gvlasov/collections-utils	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertTrue(map.containsKey("Hello"));	27.3	0	1	0	0	0
0	gvlasov/collections-utils	CollectorsTest	toImmutableSet	assertEquals(ImmutableSet.of(1,2,3),Arrays.asList(1,2,3).stream().collect(Collectors.toImmutableSet()));	assertEquals(ImmutableSet.of(1, 2, 3, 4, 5), set);	64.85	0	0	1	0	0
0	gvlasov/collections-utils	CollectorsTest	toImmutableList	assertEquals(ImmutableList.of(1,2,3),Arrays.asList(1,2,3).stream().collect(Collectors.toImmutableList()));	assertEquals(ImmutableList.of(1, 2, 3), result);	13.59	0	0	1	0	0
0	gvlasov/collections-utils	CollectorsTest	toLinkedHashSet	assertEquals(expected,Arrays.asList(1,2,3).stream().collect(Collectors.toLinkedHashSet()));	assertEquals(expected, FOCAL);	7.19	0	0	1	0	0
0	gvlasov/collections-utils	StreamIterableTest	containsRightElements	assertTrue(iterator.hasNext());	assertThat(StreamSupport.stream(new Spliterators.AbstractIterator<T>() {);	11.73	0	0	1	0	0
0	gvlasov/collections-utils	IterableToStreamTest	iterableToStream	assertEquals(Arrays.asList(1,2,3,4,5,6),IterableToStream.stream(ImmutableList.of(1,2,3,4,5,6)).collect(java.util.stream.Collectors.toList()));	assertEquals(3, stream(Arrays.asList(1, 2, 3)).count());	11.48	0	0	1	0	0
0	gvlasov/collections-utils	IterableToStreamTest	iteratorToStream	assertEquals(Arrays.asList(1,2,3,4,5,6),IterableToStream.stream(ImmutableList.of(1,2,3,4,5,6).iterator()).collect(java.util.stream.Collectors.toList()));	assertEquals(Arrays.asList("apple", "banana", "orange"), stream.collect(Collectors.toList()));	10.28	0	0	1	0	0
0	hazelcast/hazelcast-simulator	MapStoreUtilsTest	testAssertMapStoreConfiguration_whenClient_thenReturn	assertMapStoreConfiguration(LOGGER,null,MAP_NAME,MapStoreWithCounter.class);	assertNotNull(mapStoreConfig);	12.01	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testGetCommitIdAbbrev	assertNotNull(GitInfo.getCommitIdAbbrev());	assertNotNull(FOCAL.getCommitIdAbbrev());	8.55	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testGetCommitId	assertNotNull(GitInfo.getCommitId());	assertEquals("expected commit ID", FOCAL());	12.02	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testGetCommitTime	assertNotNull(GitInfo.getCommitTime());	assertEquals(expected, FOCAL());	11.65	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testGetBuildTime	assertNotNull(GitInfo.getBuildTime());	assertEquals(<expected_value>, <FOCAL>());	8.68	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testGetRemoteOriginUrl	assertNotNull(GitInfo.getRemoteOriginUrl());	assertEquals(expectedUrl, actualUrl);	16.17	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testLoadProperties	assertNotNull(properties);	assertEquals(0, properties.size());	58.45	0	0	1	0	0
0	hazelcast/hazelcast-simulator	GitInfoTest	testLoadProperties_notExists	assertNotNull(properties);	assertNotNull(properties);	5.4	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testIsMinVersion	assertTrue(isMinVersion("STR"));	assertTrue(isMinVersion("1.0.0"));	12.75	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testIsMinVersion_whenVersionCannotBeFound_thenReturnFalse	assertFalse(isMinVersion("STR",null));	assertFalse(isMinVersion("1.0", null));	12.39	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testGetMajorVersion_whenVersionCannotBeFound_thenReturnDefaultVersion	assertEquals(DEFAULT_FALLBACK_MAJOR_VERSION,getMajorVersion(null));	assertEquals(DEFAULT_FALLBACK_MAJOR_VERSION, getMajorVersion(null));	7.14	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testGetMinorVersion_whenVersionCannotBeFound_thenReturnDefaultVersion	assertEquals(DEFAULT_FALLBACK_MINOR_VERSION,getMinorVersion(null));	assertEquals(DEFAULT_FALLBACK_MINOR_VERSION, getMinorVersion(null));	7.55	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testGetHazelcastVersionFromJarOrNull_whenJarContainsNoVersion_thenReturnNull	assertNull(getHazelcastVersionFromJarOrNull(file.getAbsolutePath()));	assertNull(getHazelcastVersionFromJarOrNull(file.getAbsolutePath()));	7.47	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testGetHazelcastVersionFromJarOrNull_whenNoJarFound_thenReturnNull	assertNull(getHazelcastVersionFromJarOrNull(file.getAbsolutePath()));	assertEquals(null, getHazelcastVersionFromJarOrNull(file.getPath()));	10.63	0	0	1	0	0
0	hazelcast/hazelcast-simulator	BuildInfoUtilsTest	testGetHazelcastVersionFromJarOrNull_whenInvalidPath_thenReturnNull	assertNull(getHazelcastVersionFromJarOrNull(file.getAbsolutePath()));	assertEquals(null, getHazelcastVersionFromJarOrNull("notExists/*"));	7.11	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestCaseTest	constructor_propertyWithWhiteSpace	assertEquals("STR",testCase.getProperty("STR"));	assertEquals(" a ", testCase.getProperty("x").trim());	11.37	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestCaseTest	setPropertyWithWhiteSpace	assertEquals("STR",testCase.getProperty("STR"));	assertEquals(" a ", testCase.getProperty("x"));	19.38	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testGetWorkerJVMs	assertEquals(2,workerProcesses.size());	assertEquals(2, workerProcesses.size());	11.19	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testUpdateLastSeenTimestamp_whenSimulatorAddressFromCoordinator_thenDoNotUpdate	assertEquals(firstLastSeen,workerProcess1.getLastSeen());	assertEquals(firstLastSeen, workerProcess1.getLastSeen());	12.36	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testUpdateLastSeenTimestamp_whenSimulatorAddressFromAgent_thenDoNotUpdate	assertEquals(firstLastSeen,workerProcess1.getLastSeen());	assertEquals(firstLastSeen, workerProcess1.getLastSeen());	10.43	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testUpdateLastSeenTimestamp_whenSimulatorAddressFromWorker_thenUpdate	assertNotEquals(firstLastSeen,workerProcess1.getLastSeen());	assertTrue(newLastSeen > firstLastSeen);	10.56	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testUpdateLastSeenTimestamp_whenSimulatorAddressFromUnknownWorker_thenDoNotUpdate	assertEquals(firstLastSeen,workerProcess1.getLastSeen());	assertEquals("The last seen timestamp of the workerProcess1 and workerProcess2 should not be updated",firstLastSeen, workerProcess1.getLastSeen()  );	13.38	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testShutdown	assertEquals(0,workerProcessManager.getWorkerProcesses().size());	assertNotNull(workerProcessManager);	11.1	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testShutdown_withWorkerJVM	assertEquals(1,workerProcessManager.getWorkerProcesses().size());	assertThat(workerProcessManager.getWorkerProcesses().size(), is(1));	14.17	0	0	1	0	0
0	hazelcast/hazelcast-simulator	WorkerProcessManagerTest	testShutdown_withWorkerJVM_withException	assertEquals(1,workerProcessManager.getWorkerProcesses().size());	assertTrue(getWorkerProcesses().contains(workerProcess1));	11.51	0	0	1	0	0
0	hazelcast/hazelcast-simulator	AgentCliTest	testInit	assertEquals(5,agent.getProcessManager().getAgentAddress().getAgentIndex());	assertEquals(0, getAgentIndex());	8.31	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureTypeTest	testFromPropertyValue_null	assertThat(types,is(empty()));	assertNotNull(types);	7.12	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureTypeTest	testFromPropertyValue_empty	assertThat(types,is(empty()));	assertEquals(Collections.emptySet(), FOCAL(""));	9.37	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureTypeTest	testFromPropertyValue_singleValue	assertThat(types,hasSize(1));	assertEquals(1, types.size());	10.76	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureTypeTest	testFromPropertyValue_twoValues	assertThat(types,hasSize(2));	assertEquals(2, types.size());	11.44	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	testConstructor	assertTrue(testSuite.getTestCaseList().isEmpty());	assertNotNull(testSuite.getTestCaseList());	7.65	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	loadTestSuite_singleTestWithTestName	assertEquals(1,testSuite.size());	assertEquals(expectedSize, size());	11.64	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	loadTestSuite_multipleCases	assertEquals(2,testSuite.size());	assertEquals(expectedSize, actualSize);	12.71	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	loadTestSuite_singleTest	assertEquals(1,testSuite.size());	assert.assertEquals(EXPECTED_SIZE, testSuite.size());	8.44	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	getTestCase_null	assertNull(testSuite.getTestCase(null));	assertNull(getTestCase(null));	11.72	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	getTestCase_toString	assertNotNull(testSuite.toString());	assertEquals("TestSuite{durationSeconds=1.0, failFast=false, parallel=false, verifyEnabled=true, workerQuery=null, testCaseList=[]}", testSuite.toString());	7.53	0	0	1	0	0
0	hazelcast/hazelcast-simulator	TestSuiteTest	testMaxCaseIdLength	assertEquals(8,testSuite.getMaxTestCaseIdLength());	assertEquals(8, testSuite.getMaxTestCaseIdLength());	8.33	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetType	assertEquals(WORKER_EXCEPTION,operation.getType());	assertEquals(expected, actual);	14.51	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetWorkerAddress	assertEquals(workerAddress,operation.getWorkerAddress());	assertNull(workerAddress);	9.95	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetWorkerAddress_whenWorkerAddressIsNull	assertNull(operation.getWorkerAddress());	assertNull(failureOperation.getWorkerAddress());	13.62	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetTestId	assertNull(operation.getTestId());	assertEquals(expectedTestId, actualTestId);	13.5	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetCause	assertTrue(operation.getCause().contains("STR"));	assertEquals(cause, focal.getCause());	7.22	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetLogMessage	assertNotNull(log);	assertEquals("Failure #5 null STR", log);	6.95	0	0	1	0	0
0	hazelcast/hazelcast-simulator	FailureOperationTest	testGetLogMessage_whenWorkerAddressIsNull	assertNotNull(log);	assertEquals("Failure #5 null Failure WORKER_EXCEPTION[STR]", operation.getLogMessage(5));	7.62	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testInit_workingDir	assertEquals("STR",simulatorProperties.getUser());	assertEquals("workingDirUserName", getUser());	8.25	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testInit_customFile	assertEquals("STR",simulatorProperties.getUser());	assertEquals("testUserName", getUser());	14.92	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testLoad_emptyValue	assertTrue(simulatorProperties.get("STR").isEmpty());	assertNull(simulatorProperties.get("FOO"));	17.82	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testLoad_trimming	assertEquals("STR",simulatorProperties.get("STR"));	assertEquals(expectedOutput, simulatorProperties.get("propertyName"));	14.43	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testLoad_justKey	assertTrue(simulatorProperties.get("STR").isEmpty());	assertEquals("FOO", simulatorProperties.get("justKey"));	10.13	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testLoad_specialCharKey	assertEquals("STR",simulatorProperties.get("STR"));	assertNull(simulatorProperties.get("%!)($!="));	8.31	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testLoad_comment	assertNull(simulatorProperties.get("STR"));	assertNull(simulatorProperties.get("ignoredMe"));	7.79	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testContainsKey	assertTrue(simulatorProperties.containsKey(CLOUD_PROVIDER));	assertTrue(properties.containsKey("someKey"));	10.64	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGetSshOptions	assertNotNull(simulatorProperties.getSshOptions());	assertEquals(expected, actual);	10.84	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGetUser	assertEquals("STR",simulatorProperties.getUser());	assertEquals("simulator", getUser());	7.67	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGetVersionSpec	assertEquals("STR",simulatorProperties.getVersionSpec());	assertEquals("outofthebox", getVersionSpec());	9.38	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGet	assertEquals("STR",simulatorProperties.get("STR"));	assertNull(get("invalid")`);	16.05	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGet_notFound	assertNull(simulatorProperties.get("STR"));	assertNull(get("invalid_name"));	13.84	0	0	1	0	0
0	hazelcast/hazelcast-simulator	SimulatorPropertiesTest	testGet_GROUP_NAME	assertNotNull(simulatorProperties.get("STR"));	assertEquals(expected, actual``` );	10.97	0	0	1	0	0
