TestID	OracleID	Username/Reponame	ClassName	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
	9	/	ODocumentSchemalessBinarySerializationTest	testArrayOfArray	assertEquals(extr.fields(),document.fields());	assertTrue(serializerinstanceofORecordSerializer);	0	1	38.08
4	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertNotNull(result);	0	1	45.87
	1	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1	1	45.87
	2	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertFalse(result.hasNext());	0	1	45.87
	3	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertSame(result,"STR");	0	1	45.87
	4	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertEquals(1,result.stream().count());	0	1	45.87
	5	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertArrayEquals("STR","STR");	0	1	45.87
	6	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertEquals("STR","STR");	0	1	45.87
	7	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertNull(result.getExecutionPlan());	0	1	45.87
	8	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertThrows(NullPointerException.class,()->db.query(null));	0	1	45.87
	9	/	OSelectStatementExecutionTest	testNewRid	assertTrue(result.hasNext());	assertThrows(OCommandSQLParsingException.class,"STR");	0	1	45.87
5	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertNotNull(qResult);	0	1	22.01
	1	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertEquals(26,qResult.size());	0	1	22.01
	2	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertFalse(qResult.isEmpty());	0	1	22.01
	3	/	OCommandExecutorSQLSelectTest	testProjection2	assertEquals(qResult.size(),2);	assertSame(ODocument.class,qResult.get(0).getClass());	0	1	22.01
6	0	orientechnologies/orientdb	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotNull(rs);	0	1	89.77
	1	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertEquals(0,rs.getMetaData().getColumnCount());	0	1	89.77
	2	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertFalse(rs.next());	0	1	89.77
	3	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNull("STR");	0	1	89.77
	4	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotEquals(0,rs.getFetchSize());	0	1	89.77
	5	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertEquals(0,rs.getRow());	0	1	89.77
	6	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertTrue(ds.getConnection().isValid(0));	0	1	89.77
	7	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotNull(ds.getConnection());	0	1	89.77
	8	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertNotEquals(0,ds.getLoginTimeout());	0	1	89.77
	9	/	OrientJdbcResultSetTest	shouldReturnEmptyResultSet	assertThat(rs.next()).isFalse();	assertTrue(ds.isWrapperFor(OrientDataSource.class));	0	1	89.77
7	0	orientechnologies/orientdb	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotNull(result);	0	1	58.39
	1	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(resultinstanceofOCompositeKey);	0	1	58.39
	2	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals(2,((OCompositeKey)result).getKeys().size());	0	1	58.39
	3	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertFalse(((OCompositeKey)result).getKeys().isEmpty());	0	1	58.39
	4	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(((OCompositeKey)result).getKeys().get(0)instanceofInteger);	0	1	58.39
	5	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(((OCompositeKey)result).getKeys().get(1)instanceofString);	0	1	58.39
	6	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertArrayEquals(newObject[]{12,"STR");	0	1	58.39
	7	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(((OCompositeKey)result).getComparator()instanceofODefaultComparator);	0	1	58.39
	8	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotEquals(12,((OCompositeKey)result).hashCode());	0	1	58.39
	9	/	OCompositeIndexDefinitionTest	testCreateValueSuccessful	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals(OCompositeKey.class,((OCompositeKey)result).getClass());	0	1	58.39
8	0	orientechnologies/orientdb	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotNull(compositeIndex);	0	1	62.16
	1	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals(2,compositeIndex.getFields().size());	0	1	62.16
	2	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertFalse(compositeIndex.isNull());	0	1	62.16
	3	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals(2,compositeIndex.getDefinition().getFields().size());	0	1	62.16
	4	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(compositeIndex.getDefinition().getFields().getClass().isArray());	0	1	62.16
	5	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertEquals("STR",compositeIndex.getFields().get(0));	0	1	62.16
	6	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertTrue(compositeIndex.getFields().equals(compositeIndex.getFields()));	0	1	62.16
	7	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotEquals(compositeIndex.hashCode(),compositeIndex.clone().hashCode());	0	1	62.16
	8	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertNotEquals(0,compositeIndex.getFields().size());	0	1	62.16
	9	/	OCompositeIndexDefinitionTest	testCreateValueDefinitionsMoreThanParams	assertEquals(result,newOCompositeKey(Arrays.asList(12,"STR")));	assertArrayEquals("STR",compositeIndex.getFields().toArray());	0	1	62.16
9	0	orientechnologies/orientdb	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertNotNull(compositeIndex);	0	1	53.55
	1	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertFalse(expectedResult.isEmpty());	0	1	53.55
	2	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertFalse(result.isEmpty());	0	1	53.55
	3	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.size(),result.size());	0	1	53.55
	4	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(3,result.size());	0	1	53.55
	5	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.get(0).getKeys().get(0),result.get(0).getKeys().get(0));	0	1	53.55
	6	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.get(0).getKeys().get(1),result.get(0).getKeys().get(1));	0	1	53.55
	7	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.get(0).getKeys().get(2),result.get(0).getKeys().get(2));	0	1	53.55
	8	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.get(1).getKeys().get(0),result.get(1).getKeys().get(0));	0	1	53.55
	9	/	OCompositeIndexDefinitionTest	testDocumentToIndexRidBagValueSuccessfulThree	assertEquals(result,expectedResult);	assertEquals(expectedResult.get(1).getKeys().get(1),result.get(1).getKeys().get(1));	0	1	53.55
10	0	orientechnologies/orientdb	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertTrue(doc.isEmbedded());	0	1	31.81
	1	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertNotNull(doc);	0	1	31.81
	2	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertEquals(1,manager.getNewRecords().size());	0	1	31.81
	3	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertSame(doc1,"STR");	0	1	31.81
	4	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertNull("STR");	0	1	31.81
	5	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertTrue(doc1.isEmbedded());	0	1	31.81
	6	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertSame(doc2,"STR");	0	1	31.81
	7	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertEquals(0,manager.getCreatedRecords().size());	0	1	31.81
	8	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertSame(doc1,manager.getRecord(doc1));	0	1	31.81
	9	/	ODirtyManagerTest	testEmbeddedDocument	assertEquals(2,manager.getNewRecords().size());	assertFalse(manager.isDirty(doc));	0	1	31.81
11	0	orientechnologies/orientdb	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertEquals(-1,compositeKey.compareTo(anotherCompositeKey));	0	1	93.52
	1	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertEquals(1,anotherCompositeKey.compareTo(compositeKey));	0	1	93.52
	2	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertEquals(0,compositeKey.compareTo(compositeKey));	0	1	93.52
	3	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertFalse(compositeKey.equals(null));	0	1	93.52
	4	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertTrue(compositeKey.equals(compositeKey));	0	1	93.52
	5	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertFalse(compositeKey.equals(anotherCompositeKey));	0	1	93.52
	6	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertTrue(anotherCompositeKey.equals(anotherCompositeKey));	0	1	93.52
	7	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertTrue(anotherCompositeKey.equals(compositeKey));	0	1	93.52
	8	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertNotNull(compositeKey);	0	1	93.52
	9	/	OCompositeKeyTest	testCompareToPartiallySecondCase	assertEquals(compositeKey.compareTo(anotherCompositeKey),0);	assertNotNull(anotherCompositeKey);	0	1	93.52
12	0	orientechnologies/orientdb	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertNotNull(context);	0	1	77.3
	1	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertEquals("STR",type.name());	0	1	77.3
	2	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertFalse("STR");	0	1	77.3
	3	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertTrue(context.exists(name.getMethodName()));	0	1	77.3
	4	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertSame(db,"STR");	0	1	77.3
	5	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertFalse(execute.isEmpty());	0	1	77.3
	6	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertEquals(3,execute.size());	0	1	77.3
	7	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertNotEquals(0,"STR");	0	1	77.3
	8	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertFalse("STR");	0	1	77.3
	9	/	LuceneSpatialDistanceSphereTest	testWithinIndex	assertEquals(2,execute.size());	assertTrue("STR");	0	1	77.3
13	0	orientechnologies/orientdb	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertNotNull(nameProperty);	0	1	55.96
	1	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals(nameProperty.getName(),PROP_NAME);	1	1	55.96
	2	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertThat(actual,equalTo(expected));	0	1	55.96
	3	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertThat(actual,closeTo(expected,delta));	0	1	55.96
	4	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals(expected,actual);	0	1	55.96
	5	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertTrue(db.exists());	0	1	55.96
	6	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertNotNull(clazz);	0	1	55.96
	7	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals("STR",clazz.getName());	0	1	55.96
	8	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertFalse(clazz.isAbstract());	0	1	55.96
	9	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertThat(actual,"STR");	0	1	55.96
14	0	orientechnologies/orientdb	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(123.456,focal.deserializeFromByteBufferObject(buffer));	0	1	39.36
	1	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertNotNull(buffer);	0	1	39.36
	2	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(8,stream.length);	0	1	39.36
	3	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(OBJECT.equals(OBJECT));	0	1	39.36
	4	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertFalse(OBJECT.equals(null));	0	1	39.36
	5	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertArrayEquals(stream,streamCopy);	0	1	39.36
	6	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(buffer.isDirect());	0	1	39.36
	7	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(doubleSerializerinstanceofODoubleSerializer);	0	1	39.36
	8	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertNotEquals(0,Double.compare(focal.deserializeFromByteBufferObject(buffer),0.0));	0	1	39.36
	9	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertThrows(BufferOverflowException.class,()->buffer.putInt(42));	0	1	39.36
15	0	orientechnologies/orientdb	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertNotNull(dbPool);	0	1	32.35
	1	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertNotNull(db);	0	1	32.35
	2	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertEquals("STR",dbName);	0	1	32.35
	3	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertTrue(db.getName().equals(dbName));	0	1	32.35
	4	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertFalse(db.isClosed());	0	1	32.35
	5	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertFalse(db.isClosed());	0	1	32.35
	6	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertTrue(dbPool.getAvailableInstances()>=1);	0	1	32.35
	7	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertTrue(dbPool.acquire()instanceofODatabaseDocumentTx);	0	1	32.35
	8	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertTrue(dbPool.isAutoCreate());	0	1	32.35
	9	/	LuceneSpatialDropTest	testDeleteLuceneIndex1	assertEquals(insertcount,result.size());	assertFalse(db.isClosed());	0	1	32.35
16	0	orientechnologies/orientdb	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertEquals(results.size(),1);	1	1	89.31
	1	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertNotNull(db);	0	1	89.31
	2	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertTrue(context.exists(name.getMethodName()));	0	1	89.31
	3	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertFalse(db.isClosed());	0	1	89.31
	4	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertFalse(results.isEmpty());	0	1	89.31
	5	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertEquals(8,db.getClusters());	0	1	89.31
	6	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertNotNull(query);	0	1	89.31
	7	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertNotNull(params);	0	1	89.31
	8	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertNotNull(db.getMetadata());	0	1	89.31
	9	/	LuceneMiscTest	testUnderscoreField	assertEquals(results.size(),1);	assertTrue(db.exists(name.getMethodName()));	0	1	89.31
17	0	adlnet/jxapi	AboutTest	testSetVersion	assertNotNull(version);	assertNotNull(version);	1	1	65.78
	1	/	AboutTest	testSetVersion	assertNotNull(version);	assertEquals(version.size(),1);	0	1	65.78
	2	/	AboutTest	testSetVersion	assertNotNull(version);	assertArrayEquals(versionInput.toArray(),about.getVersion().toArray());	0	1	65.78
	3	/	AboutTest	testSetVersion	assertNotNull(version);	assertNotEquals(version.get(0),"STR");	0	1	65.78
	4	/	AboutTest	testSetVersion	assertNotNull(version);	assertThrows(UnsupportedOperationException.class,"STR");	0	1	65.78
	5	/	AboutTest	testSetVersion	assertNotNull(version);	assertEquals(versionInput,version);	0	1	65.78
	6	/	AboutTest	testSetVersion	assertNotNull(version);	assertTrue("STR");	0	1	65.78
	7	/	AboutTest	testSetVersion	assertNotNull(version);	assertFalse("STR");	0	1	65.78
	8	/	AboutTest	testSetVersion	assertNotNull(version);	assertNull(about.getVersion().get(1));	0	1	65.78
	9	/	AboutTest	testSetVersion	assertNotNull(version);	assertTrue("STR");	0	1	65.78
18	0	adlnet/jxapi	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected,actual);	0	1	72.68
	1	/	ContextTest	testGetRevision	assertNotNull(actual);	assertNotNull(actual);	1	1	72.68
	2	/	ContextTest	testGetRevision	assertNotNull(actual);	assertTrue(expected.contains(actual));	0	1	72.68
	3	/	ContextTest	testGetRevision	assertNotNull(actual);	assertNotEquals(expected,actual);	0	1	72.68
	4	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected.toUpperCase(),actual.toUpperCase());	0	1	72.68
	5	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected.charAt(0),actual.charAt(0));	0	1	72.68
	6	/	ContextTest	testGetRevision	assertNotNull(actual);	assertFalse(expected.equals(actual));	0	1	72.68
	7	/	ContextTest	testGetRevision	assertNotNull(actual);	assertTrue(expected.startsWith(actual.substring(0,1)));	0	1	72.68
	8	/	ContextTest	testGetRevision	assertNotNull(actual);	assertFalse(actual.endsWith(expected.substring(0,1)));	0	1	72.68
	9	/	ContextTest	testGetRevision	assertNotNull(actual);	assertNotSame(expected.toCharArray().length,actual.toCharArray().length);	0	1	72.68
19	0	adlnet/jxapi	VerbsTest	testAnswered	assertNotNull(actual);	assertEquals("STR",actual.getVerb());	0	1	62.07
	1	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	1	1	62.07
	2	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotEquals(null,actual);	0	1	62.07
	3	/	VerbsTest	testAnswered	assertNotNull(actual);	assertTrue(actualinstanceofVerb);	0	1	62.07
	4	/	VerbsTest	testAnswered	assertNotNull(actual);	assertFalse(actual.isNegated());	0	1	62.07
	5	/	VerbsTest	testAnswered	assertNotNull(actual);	assertEquals(7,actual.getLength());	0	1	62.07
	6	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotSame(Verbs.answered(),actual);	0	1	62.07
	7	/	VerbsTest	testAnswered	assertNotNull(actual);	assertSame(actual,Verbs.answered());	0	1	62.07
	8	/	VerbsTest	testAnswered	assertNotNull(actual);	assertEquals("STR",actual.toString());	0	1	62.07
	9	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotEquals("STR",actual.getVerb());	0	1	62.07
20	0	adlnet/jxapi	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	0	1	18.53
21	0	adlnet/jxapi	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(SCALED,score.getScaled());	0	1	40.82
	1	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(RAW,score.getRaw());	0	1	40.82
	2	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(MIN,score.getMin());	0	1	40.82
	3	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(MAX,score.getMax());	0	1	40.82
	4	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotEquals(SCALED,score.getRaw());	0	1	40.82
	5	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotEquals(MAX,score.getMin());	0	1	40.82
	6	/	ScoreTest	testSerialize	assertNotNull(actual);	assertFalse(SCALED<RAW);	0	1	40.82
	7	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(MAX>MIN);	0	1	40.82
	8	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	1	1	40.82
	9	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(actual.isJsonObject());	0	1	40.82
22	0	xmlet/XsdParser	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertNotNull(schemas);	0	1	49.29
	1	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertFalse(schemas.isEmpty());	0	1	49.29
	2	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertTrue(schemas.size()>0);	0	1	49.29
	3	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertEquals(1,schemas.size());	1	1	49.29
	4	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertNotEquals(0,schemas.size());	0	1	49.29
	5	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertSame(XsdSchema.class,schemas.get(0).getClass());	0	1	49.29
	6	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertNotSame(Object.class,schemas.get(0).getClass());	0	1	49.29
	7	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertArrayEquals(newXsdSchema[]{schemas.get(0)},schemas.toArray());	0	1	49.29
	8	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertNotNull(parser);	0	1	49.29
	9	/	IssuesTest	testIssue27Attributes	assertEquals(1,schemas.size());	assertSame(Stream.class,getResultXsdSchemas().getClass());	0	1	49.29
23	0	hazelcast/hazelcast-simulator	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertNotNull(result);	0	1	53.15
	1	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertFalse(result.isEmpty());	0	1	53.15
	2	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertNotEquals(0,result.size());	0	1	53.15
	3	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertEquals(4,result.size());	0	1	53.15
	4	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertTrue(result.stream().anyMatch(workerData->workerData.getAddress().equals(agent1)));	0	1	53.15
	5	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertFalse(result.stream().anyMatch(workerData->workerData.getAddress().equals(agent2)));	0	1	53.15
	6	/	WorkerQueryTest	workerAddresses	assertEquals(asList(list.get(0),list.get(2)),result);	assertSame(list.get(2),result.get(0));	0	1	53.15
