TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	MutationStrength
206	10	jcodec_jcodec	MkvBlockTest	testReadingSignedInt	assertEquals(-30,MkvBlock.ebmlDecodeSigned(ByteBuffer.wrap(newbyte[]{(byte)0xA1})));	ByteBufferbuf=ByteBuffer.allocate(4);	0
206	10	jcodec_jcodec	MkvBlockTest	testReadingSignedInt	assertEquals(-30,MkvBlock.ebmlDecodeSigned(ByteBuffer.wrap(newbyte[]{(byte)0xA1})));	ByteBufferbuffer=ByteBuffer.allocate(16);	0
206	10	jcodec_jcodec	MkvBlockTest	testReadingSignedInt	assertEquals(-30,MkvBlock.ebmlDecodeSigned(ByteBuffer.wrap(newbyte[]{(byte)0xA1})));	ByteBufferbuffer=ByteBuffer.allocate(1);	0
206	10	jcodec_jcodec	MkvBlockTest	testReadingSignedInt	assertEquals(-30,MkvBlock.ebmlDecodeSigned(ByteBuffer.wrap(newbyte[]{(byte)0xA1})));	ByteBufferbuffer=ByteBuffer.allocate(32);	0
206	10	jcodec_jcodec	MkvBlockTest	testReadingSignedInt	assertEquals(-30,MkvBlock.ebmlDecodeSigned(ByteBuffer.wrap(newbyte[]{(byte)0xA1})));	ByteBufferb=ByteBuffer.allocate(4);	0
207	10	orientechnologies_orientdb	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals(OType.INTEGER,result[0]);	95
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertArrayEquals(expected,actual);	100
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertEquals(expected,actual);	100
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertEquals(MBOX_SHA1SUM,actual);	100
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertArrayEquals(MBOX_SHA1SUM,actual);	100
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertTrue(actual.length==expected.length);	100
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertEquals(MBOX_SHA1SUM,expected);	0
208	10	adlnet_jxapi	PersonTest	testGetMbox_sha1sum	assertNotNull(actual);	assertArrayEquals(expected,actual);	100
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaXls2=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalGenericode04CodeListMarshallersut=newGenericode04CodeListMarshaller();	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaXlsSds=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaCodeList=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaSds=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaYls=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalCodeListDocumentaCodeList=newGenericode04CodeListMarshaller().readValue(aXls,CodeListDocument.class);	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalIReadableResourceaSheet=newClassPathResource("STR");	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalCodeListDocumentaCodeList=newGenericode04CodeListMarshaller().fromResource(aXls);	0
209	10	phax_ph-genericode	ExcelSheetToCodeList04Test	testReadExcel	assertTrue(aXls.exists());	finalCodeListDocumentaCodeList=newGenericode04CodeListMarshaller().fromJson(aXls,CodeListDocument.class);	0
210	10	trautonen_coveralls-maven-plugin	GeneralTest	testGetName	assertEquals("STR",newGeneral(env()).getName());	System.out.println("STR");	0
210	10	trautonen_coveralls-maven-plugin	GeneralTest	testGetName	assertEquals("STR",newGeneral(env()).getName());	System.setProperty(CI_NAME,"STR");	0
210	10	trautonen_coveralls-maven-plugin	GeneralTest	testGetName	assertEquals("STR",newGeneral(env()).getName());	finalGeneralgeneral=newGeneral("STR");	0
211	10	jcodec_jcodec	Yuv444jToYuv420jTest	testEvenEven	assertNotNull(transform);	assertTrue(transforminstanceofYuv444jToYuv420j);	67
211	10	jcodec_jcodec	Yuv444jToYuv420jTest	testEvenEven	assertNotNull(transform);	assertTrue(transforminstanceofYuv444jToYuv420j);	67
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertEquals(expected,actual);	100
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertEquals(expected.size(),actual.size());	100
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertEquals(expected,actual);	100
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertTrue(actual.contains(e));	100
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertTrue(actual.size()==expected.size());	100
212	10	adlnet_jxapi	ActivityDefinitionTest	testSetChoices	assertNotNull(actual);	assertEquals(1,actual.size());	100
213	10	myabc_markdownj	LineConventions	testMacLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	Stringmarkdown=markup.markdown("STR");	0
213	10	myabc_markdownj	LineConventions	testMacLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	Stringmarkdown=m.markdown("STR");	0
213	10	myabc_markdownj	LineConventions	testMacLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	Stringtext=m.markdown("STR");	0
213	10	myabc_markdownj	LineConventions	testMacLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	LineConventionsconventions=newLineConventions(markup);	0
213	10	myabc_markdownj	LineConventions	testMacLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	Stringh=m.markdown("STR");	0
216	10	adlnet_jxapi	StatementTest	testGetObject	assertNotNull(actual);	assertEquals(expected,actual);	43
216	10	adlnet_jxapi	StatementTest	testGetObject	assertNotNull(actual);	assertEquals(expected.getId(),actual.getId());	38
216	10	adlnet_jxapi	StatementTest	testGetObject	assertNotNull(actual);	assertTrue(actual.getId()==expected.getId());	38
216	10	adlnet_jxapi	StatementTest	testGetObject	assertNotNull(actual);	assertEquals(expected.getId(),actual.getId());	38
216	10	adlnet_jxapi	StatementTest	testGetObject	assertNotNull(actual);	assertEquals(expected,actual);	43
217	10	amlinv_stat-collection-utils	MBeanAnnotationUtilTest	testGetAttributes	assertEquals(2,atts.size());	assertNotNull(atts);	50
218	10	myabc_markdownj	LineConventions	testWindowsLineConventions	assertEquals(EXPECTED,markup.markdown("STR"));	Stringmarkdown=markup.markdown("STR");	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	SimulatorAddressaddress=newSimulatorAddress(0,1);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	SimulatorAddressaddress=newSimulatorAddress(1,2);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	SimulatorAddressaddress=newSimulatorAddress(1,0);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	SimulatorAddressaddress=newSimulatorAddress(-1,0);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	finalSimulatorAddressaddress=newSimulatorAddress(0,1);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	finalSimulatorAddressaddress=newSimulatorAddress(1,2);	0
219	10	hazelcast_hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	SimulatorAddressaddress=newSimulatorAddress(0,null);	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(Arrays.asList("STR","STR"),arrayView().flatMap(tokens));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(Arrays.asList("STR","STR"),newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnCollections.singletonList(param}}));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(Arrays.asList("STR","STR"),this.arrayView.flatMap(tokens));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnCollections.singletonList(param}})),newArrayList<String>());	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(Arrays.asList("STR","STR"),asArrayView().flatMap(tokens));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	newAsArrayView<String>().flatMap(tokens);	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(Arrays.asList("STR","STR"),newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnArrays.asList(param}}));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnArrays.asList(param}})),Collections.singletonList("STR"));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnArrays.asList(param}})),Collections.singleton("STR"));	0
220	10	arnohaase_a-foundation	AsArrayViewTest	testFlatMapTokens	assertEquals(createColl(),create().flatMap(tokens));	assertEquals(newAsArrayView<String>(tokens).flatMap(newAFunction1<String,Iterable<String>,String>(){@OverridepublicList<String>apply(Stringparam){returnArrays.asList(param}})),newArrayList<String>());	0
221	10	orientechnologies_orientdb	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	finalList<Object>keys=compositeKey.getKeys();	0
221	10	orientechnologies_orientdb	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertTrue(compositeKey.getKeys().size()==1);	100
222	10	DigitalPebble_storm-crawler	SiteMapParserBoltTest	testNonSitemapParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,times(1)).execute(any(Tuple.class));	0
222	10	DigitalPebble_storm-crawler	SiteMapParserBoltTest	testNonSitemapParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,never()).execute(any(Tuple.class));	0
222	10	DigitalPebble_storm-crawler	SiteMapParserBoltTest	testNonSitemapParsing	assertEquals(1,output.getEmitted().size());	verify(bolt).execute(any(Tuple.class));	0
222	10	DigitalPebble_storm-crawler	SiteMapParserBoltTest	testNonSitemapParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,times(1)).execute(eq(tuple("STR","STR")));	0
222	10	DigitalPebble_storm-crawler	SiteMapParserBoltTest	testNonSitemapParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,times(1)).execute(tuple("STR","STR"));	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	db.command(newOCommandSQL("STR")).execute();	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update("STR");	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update();	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	db.command(newOCommandSQL("STR")).execute(index);	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	db.command(newOCommandSQL("STR","STR")).execute();	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update(null);	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update(null,"STR");	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update("STR",null);	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	db.command(newOCommandSQL("STR","STR")).execute(index);	0
223	10	orientechnologies_orientdb	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	index.update(0,"STR");	0
226	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	FizzBuzzTDDTest	test15ReturnsFizzBuzz	assertEquals("STR",result);	System.out.println("STR"+result);	0
226	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	FizzBuzzTDDTest	test15ReturnsFizzBuzz	assertEquals("STR",result);	assertEquals(FizzBuzzTDD.convert(15),result);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.tokenize(text);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>tokens2=OpenKoreanTextProcessorJava.tokenize(text);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	Seq<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.tokenize(text);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.tokenize(tokens);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	KoreanTokenizer.KoreanTokentoken=tokens.iterator().next();	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	Iterator<KoreanTokenizer.KoreanToken>it=tokens.iterator();	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.tokenize("STR");	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.addWordsToDictionary(tokens);	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	KoreanTokenJavatoken=tokens.iterator().next();	0
228	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddWordsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words=OpenKoreanTextProcessorJava.tokenize(text,tokens);	0
230	10	DigitalPebble_storm-crawler	BasicIndexingTest	testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	fields.put("STR","STR");	0
230	10	DigitalPebble_storm-crawler	BasicIndexingTest	testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals(1,fields.size());	36
231	10	Yubico_yubico-java-client	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	booleanvalid=YubicoClient.isValidOTPFormat(otp);	0
231	10	Yubico_yubico-java-client	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	booleanisValid=YubicoClient.isValidOTPFormat(otp);	0
231	10	Yubico_yubico-java-client	YubicoClientTest	testShortOTP	assertFalse(YubicoClient.isValidOTPFormat(otp));	booleanresult=YubicoClient.isValidOTPFormat(otp);	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.setHandler(null);	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.add(null);	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertFalse(routePrioritizer.getPrioritizedRoutes().contains(null));	54
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.add("STR");	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.handle(null);	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.addHandler(null);	0
232	10	NanoHttpd_nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullHandler	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	routePrioritizer.add("STR",null);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	Map<String,String>actualEnv=envFilter.filter(expectedEnv);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	Map<String,String>result=envFilter.filter(expectedEnv);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	Map<String,String>envMap=envFilter.filter(expectedEnv);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	Map<String,String>env2=envFilter.filter(expectedEnv);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	envFilter.filter(expectedEnv);	0
233	10	cucumber-ltd_cucumber-pro-plugin-jvm	EnvFilterTest	allows_overriding_mask	assertEquals(expectedEnv,envFilter.filter(env));	expectedEnv.put("STR","STR");	0
234	10	orientechnologies_orientdb	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	getProfilerInstance().stopRecording();	0
235	10	basis-technology-corp_tcl-regex-java	MatcherTest	lookingAtAREDirector	assertTrue(matcher.lookingAt());	assertFalse(matcher.lookingAt());	100
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()>0);	30
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertEquals(2,formas.size());	100
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()>1);	100
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()==2);	100
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()==1);	37
236	10	PeterisP_morphology	MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertTrue(formas.size()==3);	100
237	10	orientechnologies_orientdb	OLiveCommandResultListenerTest	testNetworkError	assertTrue(OLiveQueryHook.getOpsReference(db).getQueueThread().hasToken(10));	OLiveQueryQueueThreadqueueThread=newOLiveQueryQueueThread();	0
239	10	gvlasov_collections-utils	CollectorsTest	toLinkedHashSet	assertEquals(expected,Arrays.asList(1,2,3).stream().collect(Collectors.toLinkedHashSet()));	expected.add(4);	0
240	10	DigitalPebble_storm-crawler	FeedParserBoltTest	testNonFeedParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,times(1)).execute(any(Tuple.class));	0
240	10	DigitalPebble_storm-crawler	FeedParserBoltTest	testNonFeedParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,never()).execute(any(Tuple.class));	0
240	10	DigitalPebble_storm-crawler	FeedParserBoltTest	testNonFeedParsing	assertEquals(1,output.getEmitted().size());	verify(bolt).execute(any(Tuple.class));	0
240	10	DigitalPebble_storm-crawler	FeedParserBoltTest	testNonFeedParsing	assertEquals(1,output.getEmitted().size());	verify(bolt,times(1)).execute(eq(tuple("STR","STR")));	0
240	10	DigitalPebble_storm-crawler	FeedParserBoltTest	testNonFeedParsing	assertEquals(1,output.getEmitted().size());	verify(bolt).execute(eq(tuple("STR","STR")));	0
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertNull(oClass.getProperty("STR"));	78
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertNull(oClass.getProperty("STR"));	78
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	OPropertyprop=oClass.getProperty("STR");	0
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	oClass.createProperty("STR",OType.LINKLIST,(OClass)null,true);	0
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertEquals(null,oClass.getProperty("STR"));	78
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	oClass.createProperty("STR",OType.LINKLIST,(OClass)null,false);	0
241	10	orientechnologies_orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertEquals(null,oClass.getProperty("STR"));	78
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	Mockito.verify(this.mockObjectQueryPreparer).prepareObjectQuery(this.polled001);	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	Mockito.when(this.mockObjectQueryPreparer.prepareObjectQuery(this.polled001)).thenReturn(this.mockObjectQueryInfo001);	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	Mockito.when(this.mockObjectQueryPreparer.prepareObjectQuery(this.polled001)).thenReturn(this.mockObjectQueryPreparer);	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	ObjectQueryPreparerexpected=Mockito.mock(ObjectQueryPreparer.class);	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	ObjectQueryPreparerpreparer=this.mockObjectQueryPreparer();	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	ObjectQueryPreparerobjectQueryPreparer=this.mockObjectQueryPreparer();	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	Mockito.verify(this.mockObjectQueryPreparer).prepareSetObjectQuery(this.polled001);	0
245	10	amlinv_stat-collection-utils	BatchPollProcessorTest	testGetSetObjectQueryPreparer	assertNotNull(this.processor.getObjectQueryPreparer());	ObjectQueryPreparerobjectQueryPreparer=newMockObjectQueryPreparer();	0
246	10	TooTallNate_Java-WebSocket	DefaultExtensionTest	testToString	assertEquals("STR",defaultExtension.toString());	assertEquals(DefaultExtension.class.getSimpleName(),defaultExtension.toString());	100
246	10	TooTallNate_Java-WebSocket	DefaultExtensionTest	testToString	assertEquals("STR",defaultExtension.toString());	assertEquals(DefaultExtension.class.getSimpleName(),defaultExtension.getClass().getSimpleName());	100
247	10	orientechnologies_orientdb	FloatSerializerTest	testSerializeWALChanges	assertEquals(floatSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertEquals(4,floatSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset));	95
248	10	OpenLiberty_ci.common	DevUtilTest	testRemoveSurroundingQuotes	assertEquals("STR",DevUtil.removeSurroundingQuotes("STR"));	Stringresult=DevUtil.removeSurroundingQuotes("STR");	0
249	10	myabc_markdownj	EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	Stringh=m.markdown("STR");	0
249	10	myabc_markdownj	EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	Strings=m.markdown("STR");	0
249	10	myabc_markdownj	EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	m.markdown("STR");	0
250	10	redraiment_jactiverecord	SeqTest	testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Collections.singletonList("STR"),"STR"));	90
250	10	redraiment_jactiverecord	SeqTest	testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	Strings=Seq.join(Arrays.asList("STR","STR"),"STR");	0
251	10	jcodec_jcodec	MkvBlockTest	testEbml	assertArrayEquals(expecteds,MkvBlock.calcEbmlLacingDiffs(_in));	long[]out=MkvBlock.calcEbmlLacingDiffs(_in);	0
251	10	jcodec_jcodec	MkvBlockTest	testEbml	assertArrayEquals(expecteds,MkvBlock.calcEbmlLacingDiffs(_in));	long[]result=MkvBlock.calcEbmlLacingDiffs(_in);	0
251	10	jcodec_jcodec	MkvBlockTest	testEbml	assertArrayEquals(expecteds,MkvBlock.calcEbmlLacingDiffs(_in));	long[]actual=MkvBlock.calcEbmlLacingDiffs(_in);	0
