TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Correct
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertEquals(expected,actual);	1
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertEquals(expected,actual);	1
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertThat(actual,equalTo(expected));	0
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertEquals(expected,actual);	1
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertThat(actual,is(expected));	0
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertTrue(expected.equals(actual));	0
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertThat(actual,is(equalTo(expected)));	0
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertThat(actual).isEqualTo(expected);	0
166	10	1337joe_cubesensors-for-java	TestPressure	testToMillibar	assertEquals(expected,actual);	assertEquals(expected+"STR",actual);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value,is(100));	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value).isEqualTo(100);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertEquals(100,value);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value).isEqualTo(10);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value,equalTo(100));	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value,is(10));	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertEquals(10,value);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertEquals(100,value);	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value,equalTo(10));	0
167	10	hazelcast_hazelcast-simulator	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertThat(value).isEqualTo(99);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2LSTORE);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2LSTORELSTORELSTORE);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2LSTORELSTORE);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2LSTORELSTORELSTORELSTORE);	0
168	10	nidi3_graphviz-java	StyleTest	wedged	assertEquals(attrs(attr("STR","STR"),attr("STR","STR")),attrs(Style.wedged(Color.RED,Color.GREEN)));	assertThat(FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2FLOAD_2LSTORELSTORELSTORELSTORELSTORE);	0
